"TYPE_CODE","DATEON","END_VALUE","DELTA","UPDOWN_PER","VOLUME","COMP_BUY","FOR_BUY","FOR_CONT","FOR_PER"
"233740","2018.06.28",17400.0,-750.0,-4.13,9967960.0,-2383210.0,-79063.0,325385.0,0.47
"233740","2018.06.27",18150.0,-265.0,-1.44,9128090.0,-112450.0,20793.0,404448.0,0.57
"233740","2018.06.26",18415.0,-160.0,-0.86,11326000,-358105.0,-165993.0,383655.0,0.55
"233740","2018.06.25",18575.0,275.0,1.5,7998820.0,624681.0,182284.0,549648.0,0.79
"233740","2018.06.22",18300.0,450.0,2.52,11112600,-177010.0,-111333.0,367364.0,0.52
"233740","2018.06.21",17850.0,-830.0,-4.44,8093770.0,-434254.0,-198964.0,478697.0,0.7
"233740","2018.06.20",18680.0,1240.0,7.11,12197800,1332500.0,550702.0,677661.0,1.02
"233740","2018.06.19",17440.0,-1045.0,-5.65,11844800,-2231270.0,-87035.0,126959.0,0.19
"233740","2018.06.18",18485.0,-1290.0,-6.52,9902270.0,-2095180.0,-146211.0,213994.0,0.31
"233740","2018.06.15",19775.0,85.0,0.43,3238370.0,-135344.0,158694.0,360205.0,0.52
"233740","2018.06.14",19690.0,-510.0,-2.52,4542530.0,-23606.0,-415417.0,201511.0,0.29
"233740","2018.06.12",20200.0,145.0,0.72,6210810.0,44314.0,176945.0,616928.0,0.89
"233740","2018.06.11",20055.0,45.0,0.22,3139370.0,-243153.0,-121547.0,439983.0,0.66
"233740","2018.06.08",20010.0,-650.0,-3.15,3799780.0,-33394.0,-414006.0,561530.0,0.85
"233740","2018.06.07",20660.0,575.0,2.86,5059310.0,288129.0,598622.0,975536.0,1.48
"233740","2018.06.05",20085.0,-65.0,-0.32,4401170.0,-106359.0,-152273.0,376914.0,0.57
"233740","2018.06.04",20150.0,-505.0,-2.44,5150020.0,-296814.0,-336810.0,529187.0,0.79
"233740","2018.06.01",20655.0,105.0,0.51,5132120.0,326215.0,89538.0,865997.0,1.28
"233740","2018.05.31",20550.0,190.0,0.93,5517670.0,613322.0,-255446.0,776459.0,1.12
"233740","2018.05.30",20360.0,515.0,2.6,8493870.0,496299.0,136812.0,1031900.0,1.5
"233740","2018.05.29",19845.0,-815.0,-3.94,8984500.0,1203030.0,-180484.0,895093.0,1.27
"233740","2018.05.28",20660.0,130.0,0.63,5834730.0,299800.0,-180682.0,1075580.0,1.5
"233740","2018.05.25",20530.0,405.0,2.01,7428140.0,1221210.0,-16822.0,1256260.0,1.77
"233740","2018.05.24",20125.0,445.0,2.26,7536060.0,692215.0,369857.0,1273080.0,1.78
"233740","2018.05.23",19680.0,-20.0,-0.1,5834690.0,-10880.0,24490.0,903224.0,1.25
"233740","2018.05.21",19700.0,-70.0,-0.35,7431290.0,623646.0,158478.0,878734.0,1.2
"233740","2018.05.18",19770.0,610.0,3.18,7083980.0,537520.0,-52217.0,720256.0,0.98
"233740","2018.05.17",19160.0,365.0,1.94,5935710.0,470229.0,266938.0,772473.0,1.05
"233740","2018.05.16",18795.0,-115.0,-0.61,7666080.0,292004.0,-41785.0,505535.0,0.69
"233740","2018.05.15",18910.0,450.0,2.44,7202510.0,326805.0,396262.0,547320.0,0.75
"233740","2018.05.14",18460.0,-870.0,-4.5,8183270.0,-441306.0,-235513.0,151058.0,0.2
"233740","2018.05.11",19330.0,470.0,2.49,9196000.0,217847.0,-81143.0,386571.0,0.53
"233740","2018.05.10",18860.0,-110.0,-0.58,9443740.0,577363.0,-27316.0,467714.0,0.66
"233740","2018.05.09",18970.0,1270.0,7.18,20986700,422726.0,269872.0,495030.0,0.7
"233740","2018.05.08",17700.0,-1600.0,-8.29,10650800,-1685620.0,94444.0,225158.0,0.32
"233740","2018.05.04",19300.0,-970.0,-4.79,7180560.0,-797437.0,-366006.0,130714.0,0.19
"233740","2018.05.03",20270.0,-330.0,-1.6,5739820.0,-418463.0,206579.0,496720.0,0.72
"233740","2018.05.02",20600.0,-420.0,-2.0,8437860.0,-607585.0,85561.0,290141.0,0.42
"233740","2018.04.30",21020.0,-850.0,-3.89,9510330.0,-1083210.0,-655059.0,204580.0,0.29
"233740","2018.04.27",21870.0,590.0,2.77,7119910.0,430044.0,383401.0,859639.0,1.23
"233740","2018.04.26",21280.0,580.0,2.8,7630320.0,284205.0,269985.0,476238.0,0.68
"233740","2018.04.25",20700.0,-155.0,-0.74,10222100,-823293.0,112152.0,206253.0,0.31
"233740","2018.04.24",20855.0,-465.0,-2.18,7375200.0,-714417.0,-149057.0,94101.0,0.14
"233740","2018.04.23",21320.0,-795.0,-3.59,9509300.0,-1207110.0,-548418.0,243158.0,0.39
"233740","2018.04.20",22115.0,115.0,0.52,8200790.0,-21396.0,592443.0,791576.0,1.29
"233740","2018.04.19",22000.0,-770.0,-3.38,13028700,-1730230.0,-583415.0,199133.0,0.32
"233740","2018.04.18",22770.0,-410.0,-1.77,7269690.0,-650804.0,-337597.0,782548.0,1.24
"233740","2018.04.17",23180.0,-35.0,-0.15,4387900.0,-77898.0,18013.0,1120140.0,1.76
"233740","2018.04.16",23215.0,95.0,0.41,6469620.0,1194220.0,-293081.0,1102130.0,1.75
"233740","2018.04.13",23120.0,420.0,1.85,10943000,284418.0,976604.0,1395210.0,2.2
"233740","2018.04.12",22700.0,-570.0,-2.45,8509000.0,-281962.0,-796023.0,418609.0,0.65
"233740","2018.04.11",23270.0,140.0,0.61,7665420.0,56142.0,316738.0,1214630.0,1.88
"233740","2018.04.10",23130.0,5.0,0.02,9018110.0,206938.0,-174538.0,897894.0,1.41
"233740","2018.04.09",23125.0,445.0,1.96,8122990.0,693727.0,452829.0,1072430.0,1.66
"233740","2018.04.06",22680.0,-10.0,-0.04,7864020.0,156778.0,-24905.0,619603.0,0.94
"233740","2018.04.05",22690.0,340.0,1.52,11389900,569869.0,363379.0,644508.0,0.97
"233740","2018.04.04",22350.0,-445.0,-1.95,11297700,584852.0,-200853.0,281129.0,0.42
"233740","2018.04.03",22795.0,395.0,1.76,10833800,550729.0,88769.0,481982.0,0.71
"233740","2018.04.02",22400.0,-365.0,-1.6,8285030.0,-252825.0,86826.0,393213.0,0.57
"233740","2018.03.30",22765.0,-25.0,-0.11,11230300,736763.0,380.0,306387.0,0.46
"233740","2018.03.29",22790.0,1150.0,5.31,13697300,2453320.0,48351.0,306007.0,0.45
"233740","2018.03.28",21640.0,-460.0,-2.08,14679300,-1957020.0,-200080.0,257656.0,0.39
"233740","2018.03.27",22100.0,0.0,0.0,10772000,370862.0,-20698.0,457736.0,0.76
"233740","2018.03.26",22100.0,1595.0,7.78,22997300,473679.0,383495.0,478434.0,0.83
"233740","2018.03.23",20505.0,-2875.0,-12.3,26973600,-6730490.0,-250187.0,94939.0,0.17
"233740","2018.03.22",23380.0,-1015.0,-4.16,15702800,-2514500.0,-128206.0,345126.0,0.61
"233740","2018.03.21",24395.0,-370.0,-1.49,16112500,-324695.0,-300688.0,473332.0,0.84
"233740","2018.03.20",24765.0,945.0,3.97,12385100,981165.0,297455.0,774020.0,1.36
"233740","2018.03.19",23820.0,-940.0,-3.8,9025270.0,-410017.0,-150668.0,476565.0,0.82
"233740","2018.03.16",24760.0,170.0,0.69,8998500.0,949994.0,244760.0,627233.0,1.06
"233740","2018.03.15",24590.0,95.0,0.39,12467600,143126.0,122779.0,382473.0,0.66
"233740","2018.03.14",24495.0,5.0,0.02,7900880.0,220273.0,48504.0,259694.0,0.43
"233740","2018.03.13",24490.0,-80.0,-0.33,12581800,228055.0,-389707.0,211190.0,0.36
"233740","2018.03.12",24570.0,1365.0,5.88,13941200,1399700.0,140266.0,600897.0,1.0
"233740","2018.03.09",23205.0,485.0,2.13,13534600,107446.0,31493.0,460631.0,0.79
"233740","2018.03.08",22720.0,750.0,3.41,11770200,965994.0,347253.0,429138.0,0.74
"233740","2018.03.07",21970.0,-1145.0,-4.95,16601700,-2452600.0,-353674.0,81885.0,0.14
"233740","2018.03.06",23115.0,885.0,3.98,9495920.0,90010.0,153975.0,435559.0,0.75
"233740","2018.03.05",22230.0,-735.0,-3.2,10070800,6203.0,-205029.0,281584.0,0.51
"233740","2018.03.02",22965.0,305.0,1.35,13130600,792528.0,81943.0,486613.0,0.86
"233740","2018.02.28",22660.0,-1040.0,-4.39,14806600,-1811820.0,-29041.0,404670.0,0.73
"233740","2018.02.27",23700.0,-65.0,-0.27,11924600,240283.0,-77828.0,433711.0,0.79
"233740","2018.02.26",23765.0,165.0,0.7,14926600,-1291330.0,131868.0,511539.0,0.93
"233740","2018.02.23",23600.0,290.0,1.24,10625400,162315.0,-133645.0,379671.0,0.69
"233740","2018.02.22",23310.0,-280.0,-1.19,11904100,-187887.0,-134139.0,513316.0,0.94
"233740","2018.02.21",23590.0,670.0,2.92,18193200,436601.0,273156.0,647455.0,1.15
"233740","2018.02.20",22920.0,-1075.0,-4.48,16683600,-153470.0,-262651.0,374299.0,0.67
"233740","2018.02.19",23995.0,1925.0,8.72,17818900,1467930.0,163573.0,636950.0,1.16
"233740","2018.02.14",22070.0,1270.0,6.11,16243000,703157.0,342002.0,473377.0,0.87
"233740","2018.02.13",20800.0,-1125.0,-5.13,15225600,-1391120.0,6961.0,131375.0,0.26
"233740","2018.02.12",21925.0,-75.0,-0.34,12627500,-50288.0,43748.0,124414.0,0.24
"233740","2018.02.09",22000.0,-1650.0,-6.98,22219800,-3204600.0,-220138.0,80666.0,0.16
"233740","2018.02.08",23650.0,2230.0,10.41,28409000,1066850.0,104389.0,300804.0,0.62
"233740","2018.02.07",21420.0,-2100.0,-8.93,24200000,-1323020.0,13820.0,196415.0,0.42
"233740","2018.02.06",23520.0,465.0,2.02,34115200,-1850850.0,113109.0,182595.0,0.4
"233740","2018.02.05",23055.0,-2785.0,-10.78,17896400,-3028260.0,-114495.0,69486.0,0.16
"233740","2018.02.02",25840.0,-160.0,-0.62,16757700,-475630.0,104216.0,183981.0,0.41
"233740","2018.02.01",26000.0,-1015.0,-3.76,16430100,-1856940.0,-159139.0,65515.0,0.14
"233740","2018.01.31",27015.0,-790.0,-2.84,16248600,-264228.0,-160237.0,224654.0,0.47
"233740","2018.01.30",27805.0,-425.0,-1.51,18655800,503937.0,-163809.0,384891.0,0.81
"233740","2018.01.29",28230.0,1230.0,4.56,15988300,1509500.0,145061.0,548700.0,1.17
"233740","2018.01.26",27000.0,815.0,3.11,16320800,249477.0,165898.0,403639.0,0.89
"233740","2018.01.25",26185.0,-105.0,-0.4,13516800,-774872.0,-114805.0,237741.0,0.51
"233740","2018.01.24",26290.0,-275.0,-1.04,18038500,-719836.0,-6272.0,352546.0,0.78
"233740","2018.01.23",26565.0,1735.0,6.99,15986000,255219.0,203695.0,358818.0,0.87
"233740","2018.01.22",24830.0,-635.0,-2.49,17427900,-138465.0,-13202.0,155123.0,0.41
"233740","2018.01.19",25465.0,-1995.0,-7.27,25832000,-2165340.0,-107758.0,168325.0,0.51
"233740","2018.01.18",27460.0,620.0,2.31,21161300,156938.0,108420.0,276083.0,0.89
"233740","2018.01.17",26840.0,-1555.0,-5.48,32304100,-1903380.0,-169514.0,167663.0,0.54
"233740","2018.01.16",28395.0,490.0,1.76,26436200,238330.0,7670.0,337177.0,1.02
"233740","2018.01.15",27905.0,1555.0,5.9,27098600,-157224.0,91915.0,329507.0,0.93
"233740","2018.01.12",26350.0,2390.0,9.97,39223900,858340.0,-33207.0,237592.0,0.61
"233740","2018.01.11",23960.0,1670.0,7.49,25779600,1637460.0,-26341.0,270799.0,0.64
"233740","2018.01.10",22290.0,120.0,0.54,19763500,347979.0,89052.0,297140.0,0.65
"233740","2018.01.09",22170.0,-370.0,-1.64,24604600,1159560.0,-134016.0,208088.0,0.42
"233740","2018.01.08",22540.0,1045.0,4.86,27623200,38236.0,56770.0,342104.0,0.66
"233740","2018.01.05",21495.0,1560.0,7.83,19304100,1641730.0,178677.0,285334.0,0.53
"233740","2018.01.04",19935.0,-1150.0,-5.45,21006200,-287839.0,-36034.0,106657.0,0.19
"233740","2018.01.03",21085.0,645.0,3.16,22555600,560059.0,38771.0,142691.0,0.25
"233740","2018.01.02",20440.0,640.0,3.23,13075700,-645354.0,-13876.0,103920.0,0.17
"233740","2017.12.28",19800.0,350.0,1.8,17392200,118394.0,-57570.0,117796.0,0.21
"233740","2017.12.27",19450.0,1800.0,10.2,19543200,1815680.0,101977.0,175366.0,0.33
"233740","2017.12.26",17650.0,345.0,1.99,19357400,-1533840.0,-52324.0,73389.0,0.15
"233740","2017.12.22",17305.0,1305.0,8.16,16069300,-244890.0,64234.0,125713.0,0.26
"233740","2017.12.21",16000.0,-525.0,-3.18,10408400,-1793950.0,380.0,61479.0,0.14
"233740","2017.12.20",16525.0,-555.0,-3.25,7332340.0,-840271.0,-20521.0,61099.0,0.14
"233740","2017.12.19",17080.0,-5.0,-0.03,13842300,-1613160.0,32935.0,81620.0,0.19
"233740","2017.12.18",17085.0,-285.0,-1.64,6354130.0,-601610.0,-93457.0,48685.0,0.11
"233740","2017.12.15",17370.0,165.0,0.96,8872560.0,217627.0,-13566.0,142142.0,0.34
"233740","2017.12.14",17205.0,-475.0,-2.69,9082610.0,-1100440.0,86342.0,155708.0,0.37
"233740","2017.12.13",17680.0,280.0,1.61,10726100,-566213.0,27337.0,69366.0,0.17
"233740","2017.12.12",17400.0,-195.0,-1.11,9028200.0,-215593.0,-58128.0,42029.0,0.1
"233740","2017.12.11",17595.0,1085.0,6.57,8777900.0,-549561.0,77010.0,100157.0,0.25
"233740","2017.12.08",16510.0,-300.0,-1.78,8480110.0,-69388.0,-41183.0,23147.0,0.06
"233740","2017.12.07",16810.0,-740.0,-4.22,12937300,-1079750.0,29193.0,64330.0,0.17
"233740","2017.12.06",17550.0,-445.0,-2.47,12271300,257084.0,19770.0,35137.0,0.09
"233740","2017.12.05",17995.0,-885.0,-4.69,7671170.0,-991071.0,-243.0,15367.0,0.04
"233740","2017.12.04",18880.0,-380.0,-1.97,7047650.0,-896563.0,-11266.0,15610.0,0.04
"233740","2017.12.01",19260.0,1095.0,6.03,9166130.0,343968.0,12944.0,26876.0,0.07
"233740","2017.11.30",18165.0,-550.0,-2.94,6657540.0,-1894.0,-56439.0,13932.0,0.04
"233740","2017.11.29",18715.0,415.0,2.27,14874200,-426856.0,57871.0,70371.0,0.2
"233740","2017.11.28",18300.0,-1370.0,-6.96,12109900,-1147210.0,-68360.0,12500.0,0.04
"233740","2017.11.27",19670.0,-155.0,-0.78,10527600,-108103.0,51513.0,80860.0,0.23
"233740","2017.11.24",19825.0,-835.0,-4.04,14358100,-1028400.0,-65689.0,29347.0,0.09
"233740","2017.11.23",20660.0,1155.0,5.92,13092100,1286770.0,82002.0,95036.0,0.29
"233740","2017.11.22",19505.0,-990.0,-4.83,15867100,-765065.0,-135867.0,13034.0,0.04
"233740","2017.11.21",20495.0,120.0,0.59,19563700,-477716.0,77476.0,148901.0,0.48
"233740","2017.11.20",20375.0,885.0,4.54,11904300,525472.0,50734.0,71425.0,0.23
"233740","2017.11.17",19490.0,-610.0,-3.03,13387000,85109.0,-1174.0,20691.0,0.08
"233740","2017.11.16",20100.0,720.0,3.72,22164700,203556.0,-64383.0,21865.0,0.1
"233740","2017.11.15",19380.0,1045.0,5.7,24652900,-1619720.0,41845.0,86248.0,0.41
"233740","2017.11.14",18335.0,1240.0,7.25,20417400,-1957380.0,26834.0,44403.0,0.21
"233740","2017.11.13",17095.0,1345.0,8.54,11593700,-1001790.0,-94848.0,17569.0,0.08
"233740","2017.11.10",15750.0,505.0,3.31,7071060.0,-529249.0,26706.0,112417.0,0.54
"233740","2017.11.09",15245.0,-80.0,-0.52,9726280.0,-968284.0,10486.0,85711.0,0.47
"233740","2017.11.08",15325.0,510.0,3.44,6150980.0,65263.0,31425.0,75225.0,0.42
"233740","2017.11.07",14815.0,-235.0,-1.56,6364070.0,-1031710.0,-688.0,43800.0,0.25
"233740","2017.11.06",15050.0,95.0,0.64,5276090.0,-599605.0,3853.0,44488.0,0.25
"233740","2017.11.03",14955.0,500.0,3.46,4630670.0,-19430.0,3272.0,40635.0,0.23
"233740","2017.11.02",14455.0,40.0,0.28,4641640.0,462363.0,-33108.0,37363.0,0.21
"233740","2017.11.01",14415.0,-5.0,-0.03,3229260.0,-284804.0,33310.0,70471.0,0.43
"233740","2017.10.31",14420.0,145.0,1.02,3329840.0,-43631.0,-11395.0,37161.0,0.25
"233740","2017.10.30",14275.0,70.0,0.49,4403330.0,-370468.0,-16071.0,48556.0,0.38
"233740","2017.10.27",14205.0,555.0,4.07,4943310.0,59577.0,23179.0,64627.0,0.57
"233740","2017.10.26",13650.0,-575.0,-4.04,4804560.0,-455206.0,5013.0,41448.0,0.43
"233740","2017.10.25",14225.0,-25.0,-0.18,5254060.0,-263368.0,-7164.0,36435.0,0.39
"233740","2017.10.24",14250.0,710.0,5.24,6945420.0,-16898.0,2441.0,43599.0,0.47
"233740","2017.10.23",13540.0,190.0,1.42,2431090.0,18772.0,4351.0,41158.0,0.5
"233740","2017.10.20",13350.0,285.0,2.18,2189320.0,284311.0,112.0,36807.0,0.43
"233740","2017.10.19",13065.0,-220.0,-1.66,5286790.0,-388882.0,792.0,36695.0,0.41
"233740","2017.10.18",13285.0,55.0,0.42,5046170.0,-19891.0,-15247.0,35903.0,0.4
"233740","2017.10.17",13230.0,705.0,5.63,5015840.0,536367.0,0.0,51150.0,0.53
"233740","2017.10.16",12525.0,190.0,1.54,2769190.0,224561.0,-7760.0,51150.0,0.49
"233740","2017.10.13",12335.0,100.0,0.82,5924930.0,840282.0,-52780.0,58910.0,0.54
"233740","2017.10.12",12235.0,215.0,1.79,2463070.0,214452.0,-1119.0,111690.0,1.0
"233740","2017.10.11",12020.0,240.0,2.04,2114820.0,146.0,1000.0,112809.0,1.01
"233740","2017.10.10",11780.0,155.0,1.33,1801620.0,231239.0,60012.0,111809.0,0.98
"233740","2017.09.29",11625.0,100.0,0.87,2194840.0,105321.0,2104.0,51797.0,0.45
"233740","2017.09.28",11525.0,-190.0,-1.62,2460160.0,-63946.0,10985.0,49693.0,0.45
"233740","2017.09.27",11715.0,220.0,1.91,2712610.0,589701.0,7027.0,38708.0,0.36
"233740","2017.09.26",11495.0,40.0,0.35,3313780.0,-321836.0,6569.0,31681.0,0.3
"233740","2017.09.25",11455.0,55.0,0.48,4383270.0,-311553.0,1382.0,25112.0,0.23
"233740","2017.09.22",11400.0,-240.0,-2.06,5243850.0,-564121.0,11230.0,23730.0,0.2
"233740","2017.09.21",11640.0,-115.0,-0.98,4277940.0,-40373.0,0.0,12500.0,0.11
"233740","2017.09.20",11755.0,-180.0,-1.51,3522720.0,303910.0,-9943.0,12500.0,0.1
"233740","2017.09.19",11935.0,0.0,0.0,1970190.0,314352.0,-47350.0,22443.0,0.18
"233740","2017.09.18",11935.0,255.0,2.18,2575960.0,-155345.0,-6500.0,69793.0,0.55
"233740","2017.09.15",11680.0,430.0,3.82,5221350.0,1249250.0,-48661.0,76293.0,0.59
"233740","2017.09.14",11250.0,335.0,3.07,2470860.0,643092.0,10994.0,124954.0,0.93
"233740","2017.09.13",10915.0,-35.0,-0.32,1605040.0,421912.0,0.0,113960.0,0.81
"233740","2017.09.12",10950.0,80.0,0.74,2454190.0,426974.0,0.0,113960.0,0.81
"233740","2017.09.11",10870.0,145.0,1.35,2180360.0,663623.0,2000.0,113960.0,0.76
"233740","2017.09.08",10725.0,-70.0,-0.65,1320040.0,284116.0,-6148.0,111960.0,0.72
"233740","2017.09.07",10795.0,125.0,1.17,2860660.0,690664.0,62490.0,118108.0,0.77
"233740","2017.09.06",10670.0,235.0,2.25,2208830.0,642553.0,0.0,55618.0,0.36
"233740","2017.09.05",10435.0,10.0,0.1,1993740.0,55070.0,-4138.0,55618.0,0.35
"233740","2017.09.04",10425.0,-340.0,-3.16,4299610.0,-368054.0,-110757.0,59756.0,0.36
"233740","2017.09.01",10765.0,165.0,1.56,2799900.0,1104190.0,0.0,170513.0,0.99
"233740","2017.08.31",10600.0,120.0,1.15,1439650.0,369431.0,0.0,170513.0,0.95
"233740","2017.08.30",10480.0,-20.0,-0.19,2160800.0,606786.0,1000.0,170513.0,0.91
"233740","2017.08.29",10500.0,45.0,0.43,2911740.0,846841.0,1000.0,169513.0,0.88
"233740","2017.08.28",10455.0,155.0,1.5,2200280.0,813671.0,0.0,168513.0,0.86
"233740","2017.08.25",10300.0,70.0,0.68,1621420.0,443362.0,20229.0,168513.0,0.86
"233740","2017.08.24",10230.0,130.0,1.29,1794770.0,479433.0,54512.0,148284.0,0.73
"233740","2017.08.23",10100.0,-70.0,-0.69,1198190.0,57901.0,-4486.0,93772.0,0.46
"233740","2017.08.22",10170.0,205.0,2.06,1691490.0,392120.0,7573.0,98258.0,0.48
"233740","2017.08.21",9965.0,-125.0,-1.24,1153650.0,132179.0,1081.0,90685.0,0.44
"233740","2017.08.18",10090.0,-20.0,-0.2,2465750.0,212401.0,13899.0,89604.0,0.43
"233740","2017.08.17",10110.0,270.0,2.74,2286350.0,579775.0,46782.0,75705.0,0.36
"233740","2017.08.16",9840.0,280.0,2.93,1736180.0,299914.0,1423.0,28923.0,0.15
"233740","2017.08.14",9560.0,80.0,0.84,2331400.0,-130829.0,15000.0,27500.0,0.14
"233740","2017.08.11",9480.0,-415.0,-4.19,4466770.0,-1426570.0,-4000.0,12500.0,0.07
"233740","2017.08.10",9895.0,5.0,0.05,2799620.0,-377448.0,1596.0,16500.0,0.09
"233740","2017.08.09",9890.0,-185.0,-1.84,1752500.0,-114380.0,-16577.0,14904.0,0.08
"233740","2017.08.08",10075.0,45.0,0.45,2200370.0,136464.0,17000.0,31481.0,0.16
"233740","2017.08.07",10030.0,330.0,3.4,3032550.0,512533.0,-6682.0,14481.0,0.08
"233740","2017.08.04",9700.0,-105.0,-1.07,2886900.0,-489390.0,-1000.0,21163.0,0.12
"233740","2017.08.03",9805.0,-525.0,-5.08,3783910.0,-1259370.0,-26303.0,22163.0,0.13
"233740","2017.08.02",10330.0,130.0,1.27,1730570.0,90750.0,0.0,48466.0,0.29
"233740","2017.08.01",10200.0,-5.0,-0.05,2124760.0,-289341.0,-49569.0,48466.0,0.31
"233740","2017.07.31",10205.0,-65.0,-0.63,3277660.0,-714565.0,-22728.0,98035.0,0.64
"233740","2017.07.28",10270.0,-465.0,-4.33,3747460.0,-1404280.0,-1150.0,120763.0,0.79
"233740","2017.07.27",10735.0,90.0,0.85,2300110.0,-74679.0,-18104.0,121913.0,0.82
"233740","2017.07.26",10645.0,95.0,0.9,2238260.0,-34953.0,0.0,140017.0,0.96
"233740","2017.07.25",10550.0,-250.0,-2.31,2688190.0,-516895.0,1729.0,140017.0,0.98
"233740","2017.07.24",10800.0,10.0,0.09,2420810.0,-590381.0,-220.0,138288.0,0.93
"233740","2017.07.21",10790.0,-110.0,-1.01,2766150.0,-543451.0,-20199.0,138508.0,0.91
"233740","2017.07.20",10900.0,205.0,1.92,3963060.0,550074.0,11130.0,158707.0,1.06
"233740","2017.07.19",10695.0,285.0,2.74,3681940.0,1078990.0,53713.0,147577.0,0.98
"233740","2017.07.18",10410.0,55.0,0.53,1845150.0,-39706.0,-25216.0,93864.0,0.63
"233740","2017.07.17",10355.0,285.0,2.83,2111800.0,333976.0,30098.0,119080.0,0.82
"233740","2017.07.14",10070.0,10.0,0.1,1078440.0,-159085.0,36915.0,88982.0,0.64
"233740","2017.07.13",10060.0,90.0,0.9,1879160.0,-373513.0,16540.0,52067.0,0.39
"233740","2017.07.12",9970.0,-215.0,-2.11,1596370.0,-484027.0,3000.0,35527.0,0.26
"233740","2017.07.11",10185.0,-115.0,-1.12,1391920.0,-519291.0,0.0,32527.0,0.24
"233740","2017.07.10",10300.0,-80.0,-0.77,1097130.0,-138313.0,8536.0,32527.0,0.24
"233740","2017.07.07",10380.0,-45.0,-0.43,970312.0,46156.0,-38170.0,23991.0,0.18
"233740","2017.07.06",10425.0,110.0,1.07,1341720.0,371402.0,11001.0,62161.0,0.47
"233740","2017.07.05",10315.0,80.0,0.78,1266040.0,-4940.0,18224.0,51160.0,0.39
"233740","2017.07.04",10235.0,-115.0,-1.11,2863990.0,-387857.0,4086.0,32936.0,0.24
"233740","2017.07.03",10350.0,-175.0,-1.66,2015480.0,-251418.0,16350.0,28850.0,0.21
"233740","2017.06.30",10525.0,5.0,0.05,2057320.0,324433.0,-21076.0,12500.0,0.09
"233740","2017.06.29",10520.0,125.0,1.2,1560170.0,13115.0,-24971.0,33576.0,0.23
"233740","2017.06.28",10395.0,-260.0,-2.44,2619320.0,-377930.0,-119443.0,58547.0,0.39
"233740","2017.06.27",10655.0,95.0,0.9,2396140.0,420484.0,-14760.0,177990.0,1.17
"233740","2017.06.26",10560.0,60.0,0.57,1614690.0,193762.0,27496.0,192750.0,1.27
"233740","2017.06.23",10500.0,115.0,1.11,1860690.0,241569.0,39101.0,165254.0,1.09
"233740","2017.06.22",10385.0,-100.0,-0.95,1775150.0,-270474.0,18837.0,126153.0,0.84
"233740","2017.06.21",10485.0,-75.0,-0.71,2713420.0,-409866.0,65357.0,107316.0,0.67
"233740","2017.06.20",10560.0,-70.0,-0.66,2358680.0,-143221.0,-15932.0,41959.0,0.26
"233740","2017.06.19",10630.0,245.0,2.36,2464610.0,717981.0,-2392.0,57891.0,0.36
"233740","2017.06.16",10385.0,20.0,0.19,1730010.0,202353.0,1697.0,60283.0,0.37
"233740","2017.06.15",10365.0,-60.0,-0.58,2473300.0,145567.0,28755.0,58586.0,0.36
"233740","2017.06.14",10425.0,65.0,0.63,2996590.0,167240.0,-78050.0,29831.0,0.17
"233740","2017.06.13",10360.0,215.0,2.12,2135080.0,260850.0,76955.0,107881.0,0.6
"233740","2017.06.12",10145.0,-345.0,-3.29,3363820.0,-460631.0,-22824.0,30926.0,0.17
"233740","2017.06.09",10490.0,105.0,1.01,2329940.0,396138.0,-30596.0,53750.0,0.29
"233740","2017.06.08",10385.0,120.0,1.17,2801800.0,362330.0,-62529.0,84346.0,0.46
"233740","2017.06.07",10265.0,180.0,1.78,3098430.0,909704.0,-110164.0,146875.0,0.78
"233740","2017.06.05",10085.0,200.0,2.02,2244280.0,838390.0,-22001.0,257039.0,1.34
"233740","2017.06.02",9885.0,135.0,1.38,2564090.0,595316.0,6000.0,279040.0,1.45
"233740","2017.06.01",9750.0,65.0,0.67,2263440.0,129565.0,7803.0,273040.0,1.4
"233740","2017.05.31",9685.0,150.0,1.57,2743320.0,372773.0,-39413.0,265237.0,1.36
"233740","2017.05.30",9535.0,175.0,1.87,2699900.0,354060.0,-2732.0,304650.0,1.57
"233740","2017.05.29",9360.0,-105.0,-1.11,1974220.0,153698.0,-1425.0,307382.0,1.59
"233740","2017.05.26",9465.0,15.0,0.16,2326690.0,-110239.0,10000.0,308807.0,1.58
"233740","2017.05.25",9450.0,-25.0,-0.26,2059630.0,-295331.0,10940.0,298807.0,1.48
"233740","2017.05.24",9475.0,95.0,1.01,1864900.0,215537.0,-27317.0,287867.0,1.43
"233740","2017.05.23",9380.0,80.0,0.86,2299920.0,334345.0,18782.0,315184.0,1.56
"233740","2017.05.22",9300.0,10.0,0.11,1123540.0,-227039.0,-14239.0,296402.0,1.4
"233740","2017.05.19",9290.0,75.0,0.81,1885090.0,106346.0,-15855.0,310641.0,1.41
"233740","2017.05.18",9215.0,-80.0,-0.86,2886810.0,-96876.0,29006.0,326496.0,1.44
"233740","2017.05.17",9295.0,15.0,0.16,3319670.0,-331409.0,-873.0,297490.0,1.28
"233740","2017.05.16",9280.0,-175.0,-1.85,3700240.0,-914305.0,-12771.0,298363.0,1.25
"233740","2017.05.15",9455.0,85.0,0.91,2264980.0,175107.0,1381.0,311134.0,1.3
"233740","2017.05.12",9370.0,-210.0,-2.19,3420820.0,217990.0,-20836.0,309753.0,1.3
