"TYPE_CODE","DATEON","CLOSING_PRICE","UP_DOWN_PER","VOLUME","VOLUME_AMT"
KOSDAQ,"2021.02.03",970.69,0.71,1912430.0,12424600
KOSDAQ,"2021.02.04",964.58,-0.63,2164700.0,10415000
KOSDAQ,"2021.02.05",967.42,0.29,1988200.0,10876000
KOSDAQ,"2021.02.08",960.78,-0.69,2128320.0,11091700
KOSDAQ,"2021.02.09",957.85,-0.3,3198990.0,11467900
KOSDAQ,"2021.02.10",964.31,0.67,2806750.0,10869300
KOSDAQ,"2021.02.15",981.97,1.83,3028380.0,13372400
KOSDAQ,"2021.02.16",977.74,-0.43,2985480.0,17770200
KOSDAQ,"2021.02.17",979.77,0.21,5067750.0,17218000
KOSDAQ,"2021.02.18",967.42,-1.26,4408950.0,16123100
KOSDAQ,"2021.02.19",965.11,-0.24,4388460.0,14536800
KOSDAQ,"2021.02.22",954.29,-1.12,2731250.0,13079000
KOSDAQ,"2021.02.23",936.6,-1.85,3388330.0,14776700
KOSDAQ,"2021.02.24",906.31,-3.23,3622290.0,15018600
KOSDAQ,"2021.02.25",936.21,3.3,2445200.0,13624200
KOSDAQ,"2021.02.26",913.94,-2.38,2642760.0,13748100
KOSDAQ,"2021.03.02",923.17,1.01,2959660.0,11890600
KOSDAQ,"2021.03.03",930.8,0.83,3392810.0,11170600
KOSDAQ,"2021.03.04",926.2,-0.49,2448990.0,11408900
KOSDAQ,"2021.03.05",923.48,-0.29,2167990.0,11452400
KOSDAQ,"2021.03.08",904.77,-2.03,3318910.0,11138300
KOSDAQ,"2021.03.09",896.36,-0.93,3506190.0,12509900
KOSDAQ,"2021.03.10",890.07,-0.7,2879350.0,10985800
KOSDAQ,"2021.03.11",908.01,2.02,2424910.0,10785500
KOSDAQ,"2021.03.12",925.49,1.93,2856190.0,11371300
KOSDAQ,"2021.03.15",926.9,0.15,2341580.0,9808560.0
KOSDAQ,"2021.03.16",940.65,1.48,3365160.0,12772200
KOSDAQ,"2021.03.17",943.78,0.33,2756480.0,11765100
KOSDAQ,"2021.03.18",949.83,0.64,2062910.0,11265600
KOSDAQ,"2021.03.19",952.11,0.24,1664270.0,9633980.0
KOSDAQ,"2021.03.22",955.38,0.34,1777230.0,10545500
KOSDAQ,"2021.03.23",946.31,-0.95,2041530.0,10883500
KOSDAQ,"2021.03.24",953.82,0.79,1729390.0,10779100
KOSDAQ,"2021.03.25",954.99,0.12,1751080.0,10640600
KOSDAQ,"2021.03.26",956.7,0.18,2125120.0,9859020.0
KOSDAQ,"2021.03.29",954.1,-0.27,2388780.0,10283100
KOSDAQ,"2021.03.30",958.06,0.42,2027300.0,10898400
KOSDAQ,"2021.03.31",956.17,-0.2,1854440.0,11157700
KOSDAQ,"2021.04.01",965.78,1.01,2007570.0,11588800
KOSDAQ,"2021.04.02",970.09,0.45,2331140.0,12475500
KOSDAQ,"2021.04.05",969.77,-0.03,1927320.0,10929300
KOSDAQ,"2021.04.06",968.63,-0.12,2413260.0,12537300
KOSDAQ,"2021.04.07",973.22,0.47,2044990.0,11616200
KOSDAQ,"2021.04.08",982.02,0.9,1909600.0,12521100
KOSDAQ,"2021.04.09",989.39,0.75,1593410.0,11105400
KOSDAQ,"2021.04.12",1000.65,1.14,1910150.0,11840400
KOSDAQ,"2021.04.13",1010.37,0.97,3655480.0,14516800
KOSDAQ,"2021.04.14",1014.42,0.4,3177260.0,13054000
KOSDAQ,"2021.04.15",1013.9,-0.05,2618270.0,13132200
KOSDAQ,"2021.04.16",1021.62,0.76,2070390.0,12810700
KOSDAQ,"2021.04.19",1029.46,0.77,2005260.0,12743200
KOSDAQ,"2021.04.20",1031.88,0.24,1768980.0,11547500
KOSDAQ,"2021.04.21",1022.22,-0.94,2887740.0,12630900
KOSDAQ,"2021.04.22",1025.71,0.34,4090170.0,13743500
KOSDAQ,"2021.04.23",1026.82,0.11,4099780.0,13672700
KOSDAQ,"2021.04.26",1030.06,0.32,2927450.0,13564800
KOSDAQ,"2021.04.27",1021.01,-0.88,3413760.0,13671000
KOSDAQ,"2021.04.28",998.27,-2.23,3244380.0,13711300
KOSDAQ,"2021.04.29",990.69,-0.76,1931270.0,11030400
KOSDAQ,"2021.04.30",983.45,-0.73,1467200.0,9529740.0
KOSDAQ,"2021.05.03",961.81,-2.2,1463940.0,9138620.0
KOSDAQ,"2021.05.04",967.2,0.56,1548790.0,9663140.0
KOSDAQ,"2021.05.06",969.99,0.29,1144810.0,7410520.0
KOSDAQ,"2021.05.07",978.3,0.86,1268170.0,8329520.0
KOSDAQ,"2021.05.10",992.8,1.48,1321820.0,9194820.0
KOSDAQ,"2021.05.11",978.61,-1.43,1413550.0,9057850.0
KOSDAQ,"2021.05.12",967.1,-1.18,1973030.0,10980000
KOSDAQ,"2021.05.13",951.77,-1.59,1445730.0,10532700
KOSDAQ,"2021.05.14",966.72,1.57,1563430.0,9811850.0
KOSDAQ,"2021.05.17",962.5,-0.44,1458830.0,10130900
KOSDAQ,"2021.05.18",969.1,0.69,1422390.0,9981060.0
KOSDAQ,"2021.05.20",971.13,0.21,1531650.0,8678380.0
KOSDAQ,"2021.05.21",965.63,-0.57,1533580.0,9504920.0
KOSDAQ,"2021.05.24",948.37,-1.79,1540420.0,9572310.0
KOSDAQ,"2021.05.25",962.07,1.44,1681870.0,9513730.0
KOSDAQ,"2021.05.26",966.06,0.41,1939820.0,9619790.0
KOSDAQ,"2021.05.27",974.08,0.83,1846140.0,9837960.0
KOSDAQ,"2021.05.28",977.46,0.35,1577410.0,8791950.0
KOSDAQ,"2021.05.31",981.78,0.44,1639880.0,9035640.0
KOSDAQ,"2021.06.01",984.59,0.29,1779130.0,9307160.0
KOSDAQ,"2021.06.02",981.1,-0.35,1608840.0,9639640.0
KOSDAQ,"2021.06.03",990.19,0.93,1704640.0,8903650.0
KOSDAQ,"2021.06.04",987.58,-0.26,2145260.0,9881300.0
KOSDAQ,"2021.06.07",985.86,-0.17,1954560.0,9593190.0
KOSDAQ,"2021.06.08",986.12,0.03,1870820.0,10590600
KOSDAQ,"2021.06.09",978.79,-0.74,1687030.0,10707200
KOSDAQ,"2021.06.10",987.77,0.92,1822080.0,11158600
KOSDAQ,"2021.06.11",991.13,0.34,1548050.0,9302580.0
KOSDAQ,"2021.06.14",997.41,0.63,1410030.0,8648790.0
KOSDAQ,"2021.06.15",997.37,-0.0,1643390.0,9272010.0
KOSDAQ,"2021.06.16",998.49,0.11,1435440.0,8458790.0
KOSDAQ,"2021.06.17",1003.72,0.52,1879600.0,10138800
KOSDAQ,"2021.06.18",1015.88,1.21,1849420.0,11630300
KOSDAQ,"2021.06.21",1010.99,-0.48,1506150.0,11060000
KOSDAQ,"2021.06.22",1011.56,0.06,1611180.0,11362000
KOSDAQ,"2021.06.23",1016.46,0.48,1861220.0,15440000
KOSDAQ,"2021.06.24",1012.62,-0.38,1862770.0,12802700
KOSDAQ,"2021.06.25",1012.13,-0.05,1340340.0,9845820.0
KOSDAQ,"2021.06.28",1017.91,0.57,1587500.0,9860920.0
KOSDAQ,"2021.06.29",1022.52,0.45,2061940.0,11864800
KOSDAQ,"2021.06.30",1029.96,0.73,2086090.0,10424600
KOSDAQ,"2021.07.01",1035.64,0.55,1686830.0,11193200
KOSDAQ,"2021.07.02",1038.18,0.25,1685410.0,12315400
KOSDAQ,"2021.07.05",1047.33,0.88,1743060.0,13870100
KOSDAQ,"2021.07.06",1044.96,-0.23,1964140.0,12052400
KOSDAQ,"2021.07.07",1047.36,0.23,1692980.0,13770400
KOSDAQ,"2021.07.08",1034.48,-1.23,1869430.0,15076500
KOSDAQ,"2021.07.09",1028.93,-0.54,2188640.0,16117000
KOSDAQ,"2021.07.12",1034.64,0.55,1716580.0,10521200
KOSDAQ,"2021.07.13",1043.31,0.84,1706840.0,12868900
KOSDAQ,"2021.07.14",1044.98,0.16,1714360.0,12921500
KOSDAQ,"2021.07.15",1054.31,0.89,2057350.0,14717700
KOSDAQ,"2021.07.16",1051.98,-0.22,1728610.0,11962100
KOSDAQ,"2021.07.19",1049.83,-0.2,1404710.0,11490900
KOSDAQ,"2021.07.20",1043.64,-0.59,1645090.0,13173200
KOSDAQ,"2021.07.21",1042.03,-0.15,1322430.0,12054400
KOSDAQ,"2021.07.22",1050.25,0.79,1623560.0,13719600
KOSDAQ,"2021.07.23",1055.5,0.5,1387870.0,11490000
KOSDAQ,"2021.07.26",1047.63,-0.75,1267940.0,11547900
KOSDAQ,"2021.07.27",1046.55,-0.1,1550180.0,11787600
KOSDAQ,"2021.07.28",1035.68,-1.04,1421010.0,11763100
KOSDAQ,"2021.07.29",1044.13,0.82,1206050.0,10242200
KOSDAQ,"2021.07.30",1031.14,-1.24,1339560.0,10862100
KOSDAQ,"2021.08.02",1037.8,0.65,1202120.0,9558870.0
KOSDAQ,"2021.08.03",1036.11,-0.16,1504480.0,11502900
KOSDAQ,"2021.08.04",1047.93,1.14,1485460.0,12036700
KOSDAQ,"2021.08.05",1059.54,1.11,1374780.0,11892700
KOSDAQ,"2021.08.06",1059.8,0.02,1346820.0,10222600
KOSDAQ,"2021.08.09",1060.0,0.02,1352830.0,13620300
KOSDAQ,"2021.08.10",1052.07,-0.75,1689400.0,12998300
KOSDAQ,"2021.08.11",1051.92,-0.01,1308330.0,12738100
KOSDAQ,"2021.08.12",1054.09,0.21,1089520.0,12692300
KOSDAQ,"2021.08.13",1040.78,-1.26,1372320.0,13044600
KOSDAQ,"2021.08.17",1011.05,-2.86,1176480.0,12262400
KOSDAQ,"2021.08.18",1021.08,0.99,1095400.0,11748700
KOSDAQ,"2021.08.19",991.15,-2.93,1401860.0,12148900
KOSDAQ,"2021.08.20",967.9,-2.35,1266100.0,12190400
KOSDAQ,"2021.08.23",993.18,2.61,993511.0,10296600
KOSDAQ,"2021.08.24",1013.18,2.01,1326080.0,12377700
KOSDAQ,"2021.08.25",1017.78,0.45,1225840.0,10816500
KOSDAQ,"2021.08.26",1020.44,0.26,1081650.0,11180200
KOSDAQ,"2021.08.27",1023.51,0.3,1298910.0,11406700
KOSDAQ,"2021.08.30",1031.84,0.81,1178120.0,12200200
KOSDAQ,"2021.08.31",1038.33,0.63,1243470.0,13623900
KOSDAQ,"2021.09.01",1045.98,0.74,1145480.0,12022600
KOSDAQ,"2021.09.02",1047.19,0.12,1292480.0,11427900
KOSDAQ,"2021.09.03",1053.85,0.64,1435360.0,12103400
KOSDAQ,"2021.09.06",1052.96,-0.08,1331560.0,10880600
KOSDAQ,"2021.09.07",1054.43,0.14,1568520.0,11912900
KOSDAQ,"2021.09.08",1037.22,-1.63,1479340.0,11490300
KOSDAQ,"2021.09.09",1034.62,-0.25,1414150.0,11120000
KOSDAQ,"2021.09.10",1037.91,0.32,1378380.0,11346300
KOSDAQ,"2021.09.13",1026.34,-1.11,1261320.0,11293300
KOSDAQ,"2021.09.14",1037.74,1.11,1157080.0,10835000
KOSDAQ,"2021.09.15",1042.79,0.49,1438560.0,10981000
KOSDAQ,"2021.09.16",1039.43,-0.32,1131800.0,9824590.0
KOSDAQ,"2021.09.17",1046.12,0.64,1160930.0,10015700
KOSDAQ,"2021.09.23",1036.26,-0.94,968174.0,8944860.0
KOSDAQ,"2021.09.24",1037.03,0.07,1306780.0,11609000
KOSDAQ,"2021.09.27",1034.82,-0.21,1045960.0,9391060.0
KOSDAQ,"2021.09.28",1012.51,-2.16,1396080.0,11058100
KOSDAQ,"2021.09.29",1001.46,-1.09,1313130.0,10231100
KOSDAQ,"2021.09.30",1003.27,0.18,1290220.0,10377000
KOSDAQ,"2021.10.01",983.2,-2.0,1371270.0,11792000
KOSDAQ,"2021.10.05",955.37,-2.83,1346260.0,11661400
KOSDAQ,"2021.10.06",922.36,-3.46,1651920.0,13277900
KOSDAQ,"2021.10.07",953.43,3.37,1353560.0,10685900
KOSDAQ,"2021.10.08",953.11,-0.03,1339880.0,11200300
KOSDAQ,"2021.10.12",940.15,-1.36,1142380.0,8629240.0
KOSDAQ,"2021.10.13",953.47,1.42,1049500.0,9340620.0
KOSDAQ,"2021.10.14",983.43,3.14,1191420.0,11105900
KOSDAQ,"2021.10.15",990.54,0.72,1365020.0,11765000
KOSDAQ,"2021.10.18",993.86,0.34,1188920.0,9740210.0
KOSDAQ,"2021.10.19",1005.35,1.16,1375180.0,12240800
KOSDAQ,"2021.10.20",1001.62,-0.37,1552190.0,11827300
KOSDAQ,"2021.10.21",993.7,-0.79,1559960.0,11817300
KOSDAQ,"2021.10.22",995.07,0.14,1161760.0,10771200
KOSDAQ,"2021.10.25",994.31,-0.08,1061840.0,8737160.0
KOSDAQ,"2021.10.26",1011.76,1.75,1330620.0,9991540.0
KOSDAQ,"2021.10.27",1008.95,-0.28,1273220.0,11207900
KOSDAQ,"2021.10.28",1000.13,-0.87,1311940.0,11407400
KOSDAQ,"2021.10.29",992.33,-0.78,1318560.0,10407000
KOSDAQ,"2021.11.01",998.57,0.63,1173730.0,10938600
KOSDAQ,"2021.11.02",1009.44,1.09,1399930.0,10826800
KOSDAQ,"2021.11.03",1005.0,-0.44,1099570.0,10258800
KOSDAQ,"2021.11.04",1001.43,-0.36,1227810.0,11418100
KOSDAQ,"2021.11.05",1001.35,-0.01,1253700.0,11271600
KOSDAQ,"2021.11.08",1002.5,0.11,1254160.0,10375400
KOSDAQ,"2021.11.09",1008.68,0.62,1245500.0,11659300
KOSDAQ,"2021.11.10",987.75,-2.07,1476500.0,14354200
KOSDAQ,"2021.11.11",992.65,0.5,1108640.0,12919700
KOSDAQ,"2021.11.12",1009.07,1.65,856017.0,11961700
KOSDAQ,"2021.11.15",1029.03,1.98,932602.0,11727300
KOSDAQ,"2021.11.16",1035.46,0.62,995271.0,13409000
KOSDAQ,"2021.11.17",1031.26,-0.41,1410240.0,16138300
KOSDAQ,"2021.11.18",1032.77,0.15,1467430.0,14920600
KOSDAQ,"2021.11.19",1041.92,0.89,1268960.0,13397500
KOSDAQ,"2021.11.22",1032.31,-0.92,1320320.0,14537300
KOSDAQ,"2021.11.23",1013.72,-1.8,1037750.0,11656500
KOSDAQ,"2021.11.24",1020.13,0.63,1023600.0,11197100
KOSDAQ,"2021.11.25",1015.66,-0.44,1097460.0,11633800
KOSDAQ,"2021.11.26",1005.89,-0.96,1239980.0,14129200
KOSDAQ,"2021.11.29",992.34,-1.35,1347690.0,13027900
KOSDAQ,"2021.11.30",965.63,-2.69,1356750.0,15438600
KOSDAQ,"2021.12.01",977.15,1.19,1079800.0,12151000
KOSDAQ,"2021.12.02",977.43,0.03,1091540.0,12346700
KOSDAQ,"2021.12.03",998.47,2.15,1211830.0,10563300
KOSDAQ,"2021.12.06",991.87,-0.66,1060490.0,10411800
KOSDAQ,"2021.12.07",996.64,0.48,1017250.0,11173700
KOSDAQ,"2021.12.08",1006.04,0.94,1065610.0,12033900
KOSDAQ,"2021.12.09",1022.87,1.67,1060990.0,11094300
KOSDAQ,"2021.12.10",1011.57,-1.1,1153420.0,11060400
KOSDAQ,"2021.12.13",1005.96,-0.55,1339320.0,11497800
KOSDAQ,"2021.12.14",1002.81,-0.31,1081580.0,10304000
KOSDAQ,"2021.12.15",1003.52,0.07,1125310.0,10406600
KOSDAQ,"2021.12.16",1007.86,0.43,1336910.0,12447300
KOSDAQ,"2021.12.17",1001.26,-0.65,1095250.0,10335800
KOSDAQ,"2021.12.20",990.51,-1.07,1009820.0,10568800
KOSDAQ,"2021.12.21",996.6,0.61,1371820.0,11768300
KOSDAQ,"2021.12.22",1000.13,0.35,1182500.0,10925700
KOSDAQ,"2021.12.23",1003.31,0.32,1435840.0,11871000
KOSDAQ,"2021.12.24",1007.42,0.41,1235760.0,10866400
KOSDAQ,"2021.12.27",1011.36,0.39,1151530.0,10044600
KOSDAQ,"2021.12.28",1027.44,1.59,1286750.0,13243100
KOSDAQ,"2021.12.29",1028.05,0.06,950937.0,11683600
KOSDAQ,"2021.12.30",1033.98,0.58,907418.0,10102600
KOSDAQ,"2022.01.03",1037.83,0.37,1054530.0,10092600
KOSDAQ,"2022.01.04",1031.66,-0.59,1324120.0,12139400
KOSDAQ,"2022.01.05",1009.62,-2.14,1500450.0,12047800
KOSDAQ,"2022.01.06",980.3,-2.9,1461240.0,11947600
KOSDAQ,"2022.01.07",995.16,1.52,1470710.0,9820270.0
KOSDAQ,"2022.01.10",980.38,-1.49,1270480.0,9536210.0
KOSDAQ,"2022.01.11",969.92,-1.07,1280480.0,9752760.0
KOSDAQ,"2022.01.12",991.33,2.21,1158100.0,9981840.0
KOSDAQ,"2022.01.13",983.25,-0.82,1235150.0,10045000
KOSDAQ,"2022.01.14",971.39,-1.21,1367330.0,9305690.0
KOSDAQ,"2022.01.17",957.9,-1.39,1111750.0,7852820.0
KOSDAQ,"2022.01.18",943.94,-1.46,1070290.0,8179880.0
KOSDAQ,"2022.01.19",933.9,-1.06,1224550.0,7749000.0
KOSDAQ,"2022.01.20",958.7,2.66,1043810.0,7188210.0
KOSDAQ,"2022.01.21",942.85,-1.65,1128910.0,7949730.0
KOSDAQ,"2022.01.24",915.4,-2.91,1038910.0,7938020.0
KOSDAQ,"2022.01.25",889.44,-2.84,1286530.0,8856270.0
KOSDAQ,"2022.01.26",882.09,-0.83,1116980.0,8871980.0
KOSDAQ,"2022.01.27",849.23,-3.73,1174850.0,9037590.0
KOSDAQ,"2022.01.28",872.87,2.78,1028110.0,9071940.0
KOSDAQ,"2022.02.03",891.6,2.15,1080000.0,9307430.0
KOSDAQ,"2022.02.04",902.87,1.26,1053340.0,9138400.0
KOSDAQ,"2022.02.07",899.4,-0.38,901974.0,8037460.0
KOSDAQ,"2022.02.08",895.27,-0.46,1184930.0,9593500.0
KOSDAQ,"2022.02.09",910.53,1.7,890473.0,6782620.0
KOSDAQ,"2022.02.10",895.68,-1.63,858885.0,7714200.0
KOSDAQ,"2022.02.11",877.42,-2.04,1025550.0,7707270.0
KOSDAQ,"2022.02.14",852.79,-2.81,889899.0,6732110.0
KOSDAQ,"2022.02.15",839.92,-1.51,1036350.0,6961350.0
KOSDAQ,"2022.02.16",878.15,4.55,876748.0,7281490.0
KOSDAQ,"2022.02.17",874.22,-0.45,1171960.0,8927370.0
KOSDAQ,"2022.02.18",881.71,0.86,953404.0,6306610.0
KOSDAQ,"2022.02.21",884.25,0.29,865985.0,5780450.0
KOSDAQ,"2022.02.22",868.11,-1.83,1103600.0,7066240.0
KOSDAQ,"2022.02.23",877.33,1.06,1084260.0,6859830.0
KOSDAQ,"2022.02.24",848.21,-3.32,1678600.0,8953090.0
KOSDAQ,"2022.02.25",872.98,2.92,1373460.0,8691600.0
KOSDAQ,"2022.02.28",881.07,0.93,1071360.0,6936760.0
KOSDAQ,"2022.03.02",895.45,1.63,1039390.0,6874850.0
KOSDAQ,"2022.03.03",912.32,1.88,1059670.0,8396540.0
KOSDAQ,"2022.03.04",900.96,-1.25,1000720.0,7349000.0
KOSDAQ,"2022.03.07",881.54,-2.16,865671.0,6334510.0
KOSDAQ,"2022.03.08",870.14,-1.29,981991.0,7405890.0
KOSDAQ,"2022.03.10",889.08,2.18,987431.0,7435470.0
KOSDAQ,"2022.03.11",891.71,0.3,1128280.0,7829920.0
KOSDAQ,"2022.03.14",872.44,-2.16,1154160.0,9133400.0
KOSDAQ,"2022.03.15",871.22,-0.14,1194860.0,7817050.0
KOSDAQ,"2022.03.16",891.8,2.36,1347120.0,7779380.0
KOSDAQ,"2022.03.17",914.13,2.5,1462930.0,9832700.0
KOSDAQ,"2022.03.18",922.96,0.97,1200430.0,8475000.0
KOSDAQ,"2022.03.21",918.4,-0.49,1333270.0,8416900.0
KOSDAQ,"2022.03.22",924.67,0.68,1392360.0,9800670.0
KOSDAQ,"2022.03.23",930.57,0.64,1442830.0,11241500
KOSDAQ,"2022.03.24",931.75,0.13,1381160.0,11123800
KOSDAQ,"2022.03.25",934.69,0.32,1568700.0,11253900
KOSDAQ,"2022.03.28",927.11,-0.81,1374920.0,9545340.0
KOSDAQ,"2022.03.29",937.83,1.16,1459600.0,10371500
KOSDAQ,"2022.03.30",939.07,0.13,1537110.0,9222850.0
KOSDAQ,"2022.03.31",944.53,0.58,1424830.0,9307440.0
KOSDAQ,"2022.04.01",940.57,-0.42,1252840.0,8425960.0
KOSDAQ,"2022.04.04",947.32,0.72,1089320.0,6757590.0
KOSDAQ,"2022.04.05",952.47,0.54,1639510.0,8474700.0
KOSDAQ,"2022.04.06",943.13,-0.98,1405800.0,8945970.0
KOSDAQ,"2022.04.07",927.95,-1.61,1182000.0,8336300.0
KOSDAQ,"2022.04.08",934.73,0.73,906472.0,7220460.0
KOSDAQ,"2022.04.11",921.83,-1.38,943672.0,6407700.0
KOSDAQ,"2022.04.12",913.82,-0.87,1137430.0,7007750.0
KOSDAQ,"2022.04.13",927.31,1.48,1108430.0,6877380.0
KOSDAQ,"2022.04.14",928.01,0.08,1166370.0,6645180.0
KOSDAQ,"2022.04.15",924.44,-0.38,1296260.0,6606180.0
KOSDAQ,"2022.04.18",918.23,-0.67,1099290.0,6044290.0
KOSDAQ,"2022.04.19",931.56,1.45,1301360.0,7714190.0
KOSDAQ,"2022.04.20",928.93,-0.28,1258910.0,7096620.0
KOSDAQ,"2022.04.21",929.68,0.08,1400230.0,8308880.0
KOSDAQ,"2022.04.22",922.78,-0.74,1381520.0,7466490.0
KOSDAQ,"2022.04.25",899.84,-2.49,1425300.0,8691120.0
KOSDAQ,"2022.04.26",911.16,1.26,1631940.0,8624220.0
KOSDAQ,"2022.04.27",896.18,-1.64,1855180.0,9413390.0
KOSDAQ,"2022.04.28",892.22,-0.44,1551070.0,8940770.0
KOSDAQ,"2022.04.29",904.75,1.4,1457810.0,7504240.0
KOSDAQ,"2022.05.02",901.82,-0.32,1227540.0,6791300.0
KOSDAQ,"2022.05.03",907.57,0.64,1640460.0,8358980.0
KOSDAQ,"2022.05.04",900.06,-0.83,1359360.0,7237550.0
KOSDAQ,"2022.05.06",884.22,-1.76,1144210.0,6156160.0
KOSDAQ,"2022.05.09",860.84,-2.64,1121820.0,6588800.0
KOSDAQ,"2022.05.10",856.14,-0.55,1268870.0,7626680.0
KOSDAQ,"2022.05.11",866.34,1.19,1078450.0,6648180.0
KOSDAQ,"2022.05.12",833.66,-3.77,1065850.0,7245360.0
KOSDAQ,"2022.05.13",853.08,2.33,1011780.0,7354710.0
KOSDAQ,"2022.05.16",856.25,0.37,1010960.0,6320150.0
KOSDAQ,"2022.05.17",865.98,1.14,913815.0,5934230.0
KOSDAQ,"2022.05.18",871.57,0.65,1061170.0,7629680.0
KOSDAQ,"2022.05.19",863.8,-0.89,1167570.0,8426400.0
KOSDAQ,"2022.05.20",879.88,1.86,1076080.0,8204680.0
KOSDAQ,"2022.05.23",883.59,0.42,1077070.0,8240950.0
KOSDAQ,"2022.05.24",865.07,-2.1,1099070.0,8234350.0
KOSDAQ,"2022.05.25",872.69,0.88,989300.0,7382600.0
KOSDAQ,"2022.05.26",871.43,-0.14,947423.0,7415180.0
KOSDAQ,"2022.05.27",873.97,0.29,1275320.0,7608490.0
KOSDAQ,"2022.05.30",886.44,1.43,1020990.0,6718330.0
KOSDAQ,"2022.05.31",893.36,0.78,1316940.0,7322460.0
KOSDAQ,"2022.06.02",891.14,-0.25,1182040.0,6622210.0
KOSDAQ,"2022.06.03",891.51,0.04,1199290.0,6980060.0
KOSDAQ,"2022.06.07",873.78,-1.99,1115600.0,7162940.0
KOSDAQ,"2022.06.08",874.95,0.13,1336530.0,7241280.0
KOSDAQ,"2022.06.09",877.18,0.25,1265670.0,7606510.0
KOSDAQ,"2022.06.10",869.86,-0.83,1206280.0,7398900.0
KOSDAQ,"2022.06.13",828.77,-4.72,1264040.0,8489790.0
KOSDAQ,"2022.06.14",823.58,-0.63,1269490.0,8533400.0
KOSDAQ,"2022.06.15",799.41,-2.93,1203160.0,8453540.0
KOSDAQ,"2022.06.16",802.15,0.34,997608.0,7316270.0
KOSDAQ,"2022.06.17",798.69,-0.43,972926.0,7637000.0
KOSDAQ,"2022.06.20",769.92,-3.6,989356.0,7253470.0
KOSDAQ,"2022.06.21",778.3,1.09,1032710.0,6923150.0
KOSDAQ,"2022.06.22",746.96,-4.03,1093480.0,8098720.0
KOSDAQ,"2022.06.23",714.38,-4.36,1260210.0,8862110.0
KOSDAQ,"2022.06.24",750.3,5.03,837119.0,6287370.0
KOSDAQ,"2022.06.27",770.6,2.71,893324.0,6699470.0
KOSDAQ,"2022.06.28",769.51,-0.14,978286.0,6455440.0
KOSDAQ,"2022.06.29",762.35,-0.93,819568.0,5970950.0
KOSDAQ,"2022.06.30",745.44,-2.22,910028.0,6318520.0
KOSDAQ,"2022.07.01",729.48,-2.14,798819.0,5722050.0
KOSDAQ,"2022.07.04",722.73,-0.93,867467.0,5294940.0
KOSDAQ,"2022.07.05",750.95,3.9,936690.0,5932360.0
KOSDAQ,"2022.07.06",744.63,-0.84,742267.0,6386480.0
KOSDAQ,"2022.07.07",757.97,1.79,809541.0,5797630.0
KOSDAQ,"2022.07.08",766.48,1.12,850955.0,6438570.0
KOSDAQ,"2022.07.11",767.04,0.07,779199.0,6013540.0
KOSDAQ,"2022.07.12",750.78,-2.12,766362.0,6368340.0
KOSDAQ,"2022.07.13",763.18,1.65,896498.0,6872500.0
KOSDAQ,"2022.07.14",766.08,0.38,823119.0,6300320.0
KOSDAQ,"2022.07.15",762.39,-0.48,850289.0,6235060.0
KOSDAQ,"2022.07.18",776.72,1.88,720021.0,5831130.0
KOSDAQ,"2022.07.19",782.33,0.72,743423.0,6177790.0
KOSDAQ,"2022.07.20",790.72,1.07,939573.0,7152740.0
KOSDAQ,"2022.07.21",795.15,0.56,937754.0,6900700.0
KOSDAQ,"2022.07.22",789.75,-0.68,892760.0,6131000.0
KOSDAQ,"2022.07.25",789.69,-0.01,871219.0,5494820.0
KOSDAQ,"2022.07.26",789.93,0.03,841385.0,5373790.0
KOSDAQ,"2022.07.27",795.7,0.73,678540.0,5162360.0
KOSDAQ,"2022.07.28",798.32,0.33,737057.0,5915930.0
KOSDAQ,"2022.07.29",803.62,0.66,784397.0,5962100.0
KOSDAQ,"2022.08.01",807.61,0.5,823057.0,5632180.0
KOSDAQ,"2022.08.02",804.34,-0.4,905937.0,6522130.0
KOSDAQ,"2022.08.03",815.36,1.37,997272.0,6614200.0
KOSDAQ,"2022.08.04",825.16,1.2,908490.0,7513810.0
KOSDAQ,"2022.08.05",831.64,0.79,931758.0,6868940.0
KOSDAQ,"2022.08.08",830.86,-0.09,931450.0,6455350.0
KOSDAQ,"2022.08.09",833.65,0.34,976695.0,7001640.0
KOSDAQ,"2022.08.10",820.27,-1.6,897224.0,6394380.0
KOSDAQ,"2022.08.11",832.15,1.45,897832.0,7029240.0
KOSDAQ,"2022.08.12",831.63,-0.06,792426.0,7062540.0
KOSDAQ,"2022.08.16",834.74,0.37,887226.0,7363290.0
KOSDAQ,"2022.08.17",827.42,-0.88,1129910.0,7729890.0
KOSDAQ,"2022.08.18",826.06,-0.16,950528.0,7063800.0
KOSDAQ,"2022.08.19",814.17,-1.44,887455.0,6614540.0
KOSDAQ,"2022.08.22",795.87,-2.25,811881.0,5828840.0
KOSDAQ,"2022.08.23",783.42,-1.56,855724.0,5956120.0
KOSDAQ,"2022.08.24",793.14,1.24,714898.0,5801410.0
KOSDAQ,"2022.08.25",807.37,1.79,630309.0,5596400.0
KOSDAQ,"2022.08.26",802.45,-0.61,718360.0,6067800.0
KOSDAQ,"2022.08.29",779.89,-2.81,619621.0,5372130.0
KOSDAQ,"2022.08.30",797.02,2.2,667241.0,6078640.0
KOSDAQ,"2022.08.31",807.04,1.26,637455.0,5866890.0
KOSDAQ,"2022.09.01",788.32,-2.32,711355.0,6645920.0
